Time;User;Action;Information
27/01/2020 08:23:00; 3;Quiz view;Quiz
27/01/2020 08:23:00; 3;Quiz view;Quiz
27/01/2020 08:23:00; 3;Quiz view;Quiz
27/01/2020 08:23:00; 3;Quiz view;Quiz
27/01/2020 08:22:00; 3;Quiz view;Quiz
27/01/2020 08:21:00; 3;Quiz view;Quiz
27/01/2020 08:20:00; 3;Quiz view;Quiz
27/01/2020 08:20:00; 3;Quiz view;Quiz
27/01/2020 08:18:00; 3;Quiz view;Quiz
27/01/2020 08:16:00; 3;Quiz view;Quiz
27/01/2020 08:16:00; 3;Quiz view;Quiz
27/01/2020 08:14:00; 3;Quiz view;Quiz
27/01/2020 08:14:00; 3;Quiz attempt;Quiz
27/01/2020 08:14:00; 3;Course view;Quiz
27/01/2020 08:13:00; 3;Course view;Resource
27/01/2020 08:01:00; 72;Course view;Resource
27/01/2020 07:32:00; 87;Course view;Resource
27/01/2020 07:32:00; 87;Course view;Resource
27/01/2020 06:40:00; 35;Quiz view summary;Quiz
27/01/2020 06:40:00; 35;Quiz view summary;Quiz
27/01/2020 06:39:00; 35;Course view;Quiz
27/01/2020 06:37:00; 35;Quiz view summary;Quiz
27/01/2020 06:37:00; 35;Quiz close attempt;Quiz
27/01/2020 06:37:00; 35;Quiz review;Quiz
27/01/2020 06:37:00; 35;Quiz view;Quiz
27/01/2020 06:35:00; 35;Quiz view;Quiz
27/01/2020 06:35:00; 35;Quiz view;Quiz
27/01/2020 06:34:00; 35;Quiz view;Quiz
27/01/2020 06:33:00; 35;Quiz view;Quiz
27/01/2020 06:33:00; 35;Quiz attempt;Quiz
27/01/2020 06:33:00; 35;Course view;Quiz
27/01/2020 05:50:00; 35;Course view;Resource
27/01/2020 05:50:00; 35;Course view;Resource
27/01/2020 05:50:00; 35;Course view;Resource
27/01/2020 05:47:00; 35;Course view;Resource
27/01/2020 05:47:00; 35;Course view;Resource
27/01/2020 05:46:00; 35;Course view;Resource
27/01/2020 05:40:00; 35;Quiz view summary;Quiz
27/01/2020 05:40:00; 35;Quiz close attempt;Quiz
27/01/2020 05:40:00; 35;Quiz review;Quiz
27/01/2020 05:39:00; 35;Quiz view;Quiz
27/01/2020 05:39:00; 35;Quiz view;Quiz
27/01/2020 05:38:00; 35;Quiz view;Quiz
27/01/2020 05:38:00; 35;Quiz view;Quiz
27/01/2020 05:37:00; 35;Quiz view;Quiz
27/01/2020 05:35:00; 35;Quiz view;Quiz
27/01/2020 05:33:00; 35;Quiz view;Quiz
27/01/2020 05:31:00; 35;Quiz view;Quiz
27/01/2020 05:30:00; 35;Quiz view;Quiz
27/01/2020 05:28:00; 35;Quiz view;Quiz
27/01/2020 05:26:00; 35;Quiz view;Quiz
27/01/2020 05:23:00; 35;Quiz view;Quiz
27/01/2020 05:21:00; 35;Quiz view;Quiz
27/01/2020 05:21:00; 35;Quiz view;Quiz
27/01/2020 05:21:00; 35;Course view;Quiz
27/01/2020 02:08:00; 169;Assignment view;Assignment
27/01/2020 02:08:00; 169;Course view;Assignment
27/01/2020 01:33:00; 35;Course view;Resource
27/01/2020 01:33:00; 35;Course view;Resource
27/01/2020 00:58:00; 79;Assignment view;Assignment
27/01/2020 00:58:00; 79;Course view;Assignment
27/01/2020 00:47:00; 44;Course view;Resource
27/01/2020 00:44:00; 72;Quiz view;Quiz
27/01/2020 00:44:00; 72;Quiz view;Quiz
27/01/2020 00:43:00; 79;Assignment view;Assignment
27/01/2020 00:43:00; 79;Course view;Assignment
27/01/2020 00:43:00; 79;Course view;Assignment
27/01/2020 00:43:00; 79;Course view;Assignment
27/01/2020 00:43:00; 79;Assignment view;Assignment
27/01/2020 00:43:00; 79;Course view;Assignment
27/01/2020 00:43:00; 79;Course view;Assignment
27/01/2020 00:42:00; 79;Course view;Assignment
27/01/2020 00:42:00; 79;Assignment view;Assignment
27/01/2020 00:42:00; 79;Course view;Assignment
27/01/2020 00:42:00; 79;Course view;Assignment
27/01/2020 00:42:00; 79;Course view;Assignment
27/01/2020 00:40:00; 44;Course view;Resource
27/01/2020 00:31:00; 79;Course view;Resource
27/01/2020 00:31:00; 79;Assignment view;Assignment
27/01/2020 00:31:00; 79;Course view;Assignment
27/01/2020 00:31:00; 79;Course view;Assignment
27/01/2020 00:30:00; 79;Course view;Assignment
27/01/2020 00:23:00; 44;Course view;Resource
27/01/2020 00:23:00; 44;Course view;Resource
27/01/2020 00:23:00; 44;Course view;Resource
27/01/2020 00:23:00; 44;Course view;Resource
27/01/2020 00:23:00; 44;Course view;Resource
27/01/2020 00:23:00; 44;Course view;Resource
27/01/2020 00:21:00; 72;Quiz view;Quiz
27/01/2020 00:02:00; 24;Forum view discussion;Forum
27/01/2020 00:00:00; 79;Assignment view;Assignment
27/01/2020 00:00:00; 79;Course view;Assignment
27/01/2020 00:00:00; 24;Assignment view;Assignment
27/01/2020 00:00:00; 24;Course view;Assignment
26/01/2020 23:57:00; 79;Assignment view;Assignment
26/01/2020 23:57:00; 79;Course view;Assignment
26/01/2020 23:57:00; 79;Course view;Assignment
26/01/2020 23:57:00; 79;Course view;Assignment
26/01/2020 23:53:00; 35;Course view;Resource
26/01/2020 23:52:00; 79;Assignment view;Assignment
26/01/2020 23:52:00; 79;Course view;Assignment
26/01/2020 23:52:00; 79;Course view;Assignment
26/01/2020 23:52:00; 35;Quiz view;Quiz
26/01/2020 23:52:00; 79;Course view;Assignment
26/01/2020 23:51:00; 79;Assignment view;Assignment
26/01/2020 23:51:00; 79;Course view;Assignment
26/01/2020 23:44:00; 79;Course view;Resource
26/01/2020 23:40:00; 79;Assignment view;Assignment
26/01/2020 23:40:00; 79;Course view;Assignment
26/01/2020 23:34:00; 35;Quiz view;Quiz
26/01/2020 23:33:00; 35;Quiz view;Quiz
26/01/2020 23:31:00; 35;Quiz view;Quiz
26/01/2020 23:30:00; 35;Quiz view;Quiz
26/01/2020 23:29:00; 76;Course view;Resource
26/01/2020 23:29:00; 35;Quiz view;Quiz
26/01/2020 23:29:00; 35;Quiz view;Quiz
26/01/2020 23:29:00; 35;Quiz view;Quiz
26/01/2020 23:29:00; 35;Course view;Quiz
26/01/2020 23:28:00; 35;Course view;Resource
26/01/2020 23:05:00; 72;Quiz view;Quiz
26/01/2020 23:05:00; 72;Quiz attempt;Quiz
26/01/2020 23:04:00; 72;Course view;Quiz
26/01/2020 22:53:00; 35;Course view;Resource
26/01/2020 22:49:00; 35;Quiz view;Quiz
26/01/2020 22:48:00; 35;Quiz view;Quiz
26/01/2020 22:48:00; 35;Quiz view;Quiz
26/01/2020 22:48:00; 35;Quiz view;Quiz
26/01/2020 22:48:00; 140;Course view;Forum
26/01/2020 22:44:00; 24;Course view;Resource
26/01/2020 22:43:00; 24;Course view;Resource
26/01/2020 22:41:00; 24;Course view;Resource
26/01/2020 22:41:00; 24;Course view;Resource
26/01/2020 22:40:00; 24;Assignment view;Assignment
26/01/2020 22:40:00; 24;Course view;Assignment
26/01/2020 22:39:00; 24;Assignment view;Assignment
26/01/2020 22:39:00; 24;Course view;Assignment
26/01/2020 22:37:00; 64;Course view;Resource
26/01/2020 22:37:00; 24;Assignment view;Assignment
26/01/2020 22:37:00; 24;Course view;Assignment
26/01/2020 22:37:00; 24;Course view;Assignment
26/01/2020 22:37:00; 24;Course view;Assignment
26/01/2020 22:37:00; 24;Assignment view;Assignment
26/01/2020 22:37:00; 24;Course view;Assignment
26/01/2020 22:37:00; 24;Course view;Assignment
26/01/2020 22:36:00; 24;Course view;Assignment
26/01/2020 22:36:00; 24;Assignment view;Assignment
26/01/2020 22:36:00; 24;Course view;Assignment
26/01/2020 22:36:00; 24;Course view;Assignment
26/01/2020 22:36:00; 24;Course view;Assignment
26/01/2020 22:36:00; 24;Assignment view;Assignment
26/01/2020 22:36:00; 24;Course view;Assignment
26/01/2020 22:36:00; 24;Course view;Assignment
26/01/2020 22:36:00; 24;Course view;Assignment
26/01/2020 22:36:00; 24;Assignment view;Assignment
26/01/2020 22:36:00; 24;Course view;Assignment
26/01/2020 22:36:00; 24;Course view;Assignment
26/01/2020 22:33:00; 24;Course view;Assignment
26/01/2020 22:33:00; 24;Assignment view;Assignment
26/01/2020 22:33:00; 24;Course view;Assignment
26/01/2020 22:32:00; 24;Course view;Assignment
26/01/2020 22:32:00; 24;Course view;Assignment
26/01/2020 22:30:00; 72;Assignment view;Assignment
26/01/2020 22:30:00; 72;Course view;Assignment
26/01/2020 22:29:00; 35;Quiz view;Quiz
26/01/2020 22:29:00; 35;Quiz view;Quiz
26/01/2020 22:29:00; 35;Quiz view;Quiz
26/01/2020 22:25:00; 24;Assignment view;Assignment
26/01/2020 22:25:00; 24;Course view;Assignment
26/01/2020 22:15:00; 64;Course view;Resource
26/01/2020 22:12:00; 79;Course view;Resource
26/01/2020 22:12:00; 79;Course view;Resource
26/01/2020 22:12:00; 64;Course view;Resource
26/01/2020 22:11:00; 79;Course view;Resource
26/01/2020 22:10:00; 64;Course view;Resource
26/01/2020 22:10:00; 64;Course view;Resource
26/01/2020 22:09:00; 64;Course view;Quiz
26/01/2020 22:07:00; 161;Course view;Resource
26/01/2020 22:03:00; 64;Quiz view summary;Quiz
26/01/2020 22:03:00; 64;Quiz close attempt;Quiz
26/01/2020 22:03:00; 64;Quiz review;Quiz
26/01/2020 22:02:00; 64;Quiz view;Quiz
26/01/2020 22:01:00; 64;Quiz view;Quiz
26/01/2020 22:00:00; 64;Quiz view;Quiz
26/01/2020 21:55:00; 64;Quiz view;Quiz
26/01/2020 21:54:00; 64;Quiz view;Quiz
26/01/2020 21:54:00; 64;Quiz view;Quiz
26/01/2020 21:53:00; 64;Quiz view;Quiz
26/01/2020 21:53:00; 161;Course view;Resource
26/01/2020 21:53:00; 35;Quiz view summary;Quiz
26/01/2020 21:53:00; 35;Quiz close attempt;Quiz
26/01/2020 21:53:00; 35;Quiz review;Quiz
26/01/2020 21:51:00; 35;Quiz view;Quiz
26/01/2020 21:50:00; 35;Quiz view;Quiz
26/01/2020 21:49:00; 35;Quiz view;Quiz
26/01/2020 21:48:00; 64;Quiz view;Quiz
26/01/2020 21:47:00; 35;Quiz view;Quiz
26/01/2020 21:46:00; 64;Quiz view;Quiz
26/01/2020 21:45:00; 64;Quiz view;Quiz
26/01/2020 21:45:00; 35;Quiz view;Quiz
26/01/2020 21:44:00; 35;Quiz view;Quiz
26/01/2020 21:44:00; 64;Quiz view;Quiz
26/01/2020 21:42:00; 64;Quiz view;Quiz
26/01/2020 21:41:00; 64;Quiz view;Quiz
26/01/2020 21:40:00; 64;Quiz view;Quiz
26/01/2020 21:40:00; 161;Course view;Resource
26/01/2020 21:38:00; 64;Quiz view;Quiz
26/01/2020 21:38:00; 64;Quiz view;Quiz
26/01/2020 21:38:00; 64;Quiz view;Quiz
26/01/2020 21:37:00; 161;Course view;Resource
26/01/2020 21:36:00; 35;Quiz view;Quiz
26/01/2020 21:36:00; 64;Quiz view;Quiz
26/01/2020 21:33:00; 35;Quiz view;Quiz
26/01/2020 21:32:00; 35;Quiz view;Quiz
26/01/2020 21:30:00; 35;Quiz view;Quiz
26/01/2020 21:30:00; 35;Quiz view;Quiz
26/01/2020 21:29:00; 35;Quiz view;Quiz
26/01/2020 21:29:00; 35;Quiz view;Quiz
26/01/2020 21:29:00; 35;Quiz view;Quiz
26/01/2020 21:28:00; 35;Quiz view;Quiz
26/01/2020 21:28:00; 35;Quiz view;Quiz
26/01/2020 21:27:00; 35;Quiz view;Quiz
26/01/2020 21:25:00; 35;Quiz view;Quiz
26/01/2020 21:24:00; 64;Quiz view;Quiz
26/01/2020 21:24:00; 35;Quiz view;Quiz
26/01/2020 21:24:00; 35;Quiz view;Quiz
26/01/2020 21:24:00; 35;Quiz attempt;Quiz
26/01/2020 21:16:00; 64;Quiz view;Quiz
26/01/2020 21:13:00; 64;Quiz view;Quiz
26/01/2020 21:12:00; 64;Quiz view;Quiz
26/01/2020 21:11:00; 114;Course view;Resource
26/01/2020 21:11:00; 64;Quiz view;Quiz
26/01/2020 21:10:00; 64;Quiz view;Quiz
26/01/2020 21:10:00; 64;Quiz attempt;Quiz
26/01/2020 21:10:00; 64;Course view;Quiz
26/01/2020 20:47:00; 35;Quiz view summary;Quiz
26/01/2020 20:47:00; 35;Course view;Quiz
26/01/2020 20:47:00; 35;Course view;Quiz
26/01/2020 20:40:00; 87;Course view;Resource
26/01/2020 20:40:00; 87;Course view;Resource
26/01/2020 19:56:00; 64;Course view;Quiz
26/01/2020 19:47:00; 64;Quiz view summary;Quiz
26/01/2020 19:47:00; 64;Quiz close attempt;Quiz
26/01/2020 19:47:00; 64;Quiz review;Quiz
26/01/2020 19:46:00; 64;Quiz view;Quiz
26/01/2020 19:45:00; 64;Quiz view;Quiz
26/01/2020 19:45:00; 64;Quiz view;Quiz
26/01/2020 19:43:00; 64;Quiz view;Quiz
26/01/2020 19:42:00; 64;Quiz view;Quiz
26/01/2020 19:41:00; 64;Quiz view;Quiz
26/01/2020 19:36:00; 64;Quiz view;Quiz
26/01/2020 19:36:00; 64;Quiz view;Quiz
26/01/2020 19:29:00; 64;Quiz view;Quiz
26/01/2020 19:28:00; 64;Quiz view;Quiz
26/01/2020 19:28:00; 64;Quiz view;Quiz
26/01/2020 19:27:00; 64;Quiz view;Quiz
26/01/2020 19:26:00; 64;Quiz view;Quiz
26/01/2020 19:25:00; 64;Quiz view;Quiz
26/01/2020 19:25:00; 64;Quiz view;Quiz
26/01/2020 19:24:00; 64;Quiz view;Quiz
26/01/2020 19:23:00; 64;Quiz view;Quiz
26/01/2020 19:22:00; 64;Quiz view;Quiz
26/01/2020 19:22:00; 64;Quiz view;Quiz
26/01/2020 19:22:00; 64;Quiz view;Quiz
26/01/2020 19:21:00; 64;Quiz view;Quiz
26/01/2020 19:21:00; 64;Quiz view;Quiz
26/01/2020 19:21:00; 64;Quiz attempt;Quiz
26/01/2020 19:21:00; 64;Course view;Quiz
26/01/2020 19:20:00; 64;Course view;Quiz
26/01/2020 19:19:00; 64;Quiz view summary;Quiz
26/01/2020 19:19:00; 64;Quiz close attempt;Quiz
26/01/2020 19:18:00; 64;Quiz review;Quiz
26/01/2020 19:18:00; 64;Quiz view;Quiz
26/01/2020 19:17:00; 64;Quiz view;Quiz
26/01/2020 19:17:00; 64;Quiz view;Quiz
26/01/2020 19:16:00; 64;Quiz view;Quiz
26/01/2020 19:15:00; 64;Quiz view;Quiz
26/01/2020 19:15:00; 64;Quiz view;Quiz
26/01/2020 19:14:00; 64;Quiz view;Quiz
26/01/2020 19:12:00; 64;Quiz view;Quiz
26/01/2020 19:11:00; 64;Quiz view;Quiz
26/01/2020 19:09:00; 64;Quiz view;Quiz
26/01/2020 19:09:00; 64;Quiz view;Quiz
26/01/2020 19:07:00; 64;Quiz view;Quiz
26/01/2020 19:07:00; 64;Quiz attempt;Quiz
26/01/2020 19:07:00; 64;Course view;Quiz
26/01/2020 19:07:00; 79;Course view;Resource
26/01/2020 19:06:00; 79;Course view;Resource
26/01/2020 19:05:00; 79;Course view;Resource
26/01/2020 19:03:00; 64;Quiz view summary;Quiz
26/01/2020 19:03:00; 64;Quiz close attempt;Quiz
26/01/2020 19:03:00; 64;Quiz review;Quiz
26/01/2020 19:02:00; 64;Quiz view;Quiz
26/01/2020 19:00:00; 64;Quiz view;Quiz
26/01/2020 18:59:00; 64;Quiz view;Quiz
26/01/2020 18:58:00; 64;Quiz view;Quiz
26/01/2020 18:57:00; 64;Quiz view;Quiz
26/01/2020 18:56:00; 64;Quiz view;Quiz
26/01/2020 18:55:00; 64;Quiz view;Quiz
26/01/2020 18:54:00; 64;Quiz view;Quiz
26/01/2020 18:53:00; 153;Assignment view;Assignment
26/01/2020 18:53:00; 153;Course view;Assignment
26/01/2020 18:53:00; 64;Quiz view;Quiz
26/01/2020 18:52:00; 64;Quiz view;Quiz
26/01/2020 18:52:00; 64;Quiz view;Quiz
26/01/2020 18:48:00; 64;Quiz view;Quiz
26/01/2020 18:48:00; 64;Quiz attempt;Quiz
26/01/2020 18:48:00; 64;Course view;Quiz
26/01/2020 18:48:00; 64;Course view;Quiz
26/01/2020 18:47:00; 64;Quiz view summary;Quiz
26/01/2020 18:47:00; 64;Quiz close attempt;Quiz
26/01/2020 18:47:00; 64;Quiz review;Quiz
26/01/2020 18:47:00; 64;Quiz view;Quiz
26/01/2020 18:46:00; 64;Quiz view;Quiz
26/01/2020 18:46:00; 64;Quiz view;Quiz
26/01/2020 18:46:00; 64;Quiz view;Quiz
26/01/2020 18:45:00; 64;Quiz view;Quiz
26/01/2020 18:44:00; 64;Quiz view;Quiz
26/01/2020 18:44:00; 64;Quiz view;Quiz
26/01/2020 18:42:00; 64;Quiz view;Quiz
26/01/2020 18:41:00; 64;Quiz view;Quiz
26/01/2020 18:39:00; 64;Quiz view;Quiz
26/01/2020 18:38:00; 64;Quiz view;Quiz
26/01/2020 18:37:00; 64;Quiz view;Quiz
26/01/2020 18:36:00; 64;Quiz view;Quiz
26/01/2020 18:35:00; 64;Quiz view;Quiz
26/01/2020 18:35:00; 64;Quiz attempt;Quiz
26/01/2020 18:35:00; 64;Course view;Quiz
26/01/2020 18:32:00; 64;Quiz view summary;Quiz
26/01/2020 18:32:00; 64;Quiz close attempt;Quiz
26/01/2020 18:32:00; 64;Quiz review;Quiz
26/01/2020 18:31:00; 64;Quiz view;Quiz
26/01/2020 18:30:00; 64;Quiz view;Quiz
26/01/2020 18:29:00; 64;Quiz view;Quiz
26/01/2020 18:28:00; 64;Quiz view;Quiz
26/01/2020 18:28:00; 64;Quiz view;Quiz
26/01/2020 18:28:00; 64;Quiz attempt;Quiz
26/01/2020 18:26:00; 64;Course view;Quiz
26/01/2020 18:26:00; 64;Course view;Resource
26/01/2020 18:25:00; 64;Course view;Quiz
26/01/2020 18:23:00; 64;Quiz view summary;Quiz
26/01/2020 18:23:00; 64;Quiz close attempt;Quiz
26/01/2020 18:23:00; 64;Quiz review;Quiz
26/01/2020 18:22:00; 64;Quiz view;Quiz
26/01/2020 18:22:00; 64;Quiz view;Quiz
26/01/2020 18:22:00; 64;Quiz view;Quiz
26/01/2020 18:22:00; 64;Quiz view;Quiz
26/01/2020 18:21:00; 64;Quiz view;Quiz
26/01/2020 18:21:00; 64;Quiz view;Quiz
26/01/2020 18:21:00; 64;Quiz view;Quiz
26/01/2020 18:19:00; 64;Quiz view;Quiz
26/01/2020 18:19:00; 64;Quiz view;Quiz
26/01/2020 18:19:00; 64;Quiz view;Quiz
26/01/2020 18:19:00; 64;Quiz view;Quiz
26/01/2020 18:18:00; 64;Quiz view;Quiz
26/01/2020 18:18:00; 64;Quiz view;Quiz
26/01/2020 18:17:00; 64;Quiz view;Quiz
26/01/2020 18:14:00; 64;Quiz view;Quiz
26/01/2020 18:11:00; 64;Quiz view;Quiz
26/01/2020 18:09:00; 64;Quiz view;Quiz
26/01/2020 18:08:00; 64;Quiz view;Quiz
26/01/2020 18:08:00; 64;Quiz attempt;Quiz
26/01/2020 18:08:00; 64;Course view;Quiz
26/01/2020 18:06:00; 64;Course view;Quiz
26/01/2020 18:04:00; 64;Quiz view summary;Quiz
26/01/2020 18:04:00; 64;Quiz close attempt;Quiz
26/01/2020 18:03:00; 64;Quiz review;Quiz
26/01/2020 18:03:00; 64;Quiz view;Quiz
