Time,User,Action,Information
26/03/2020 09:46:00,111,Course view,Assignment
26/03/2020 09:44:00,4,Course view,Resource
26/03/2020 09:40:00,91,Course view,Page
26/03/2020 09:39:00,13,Course view,Resource
26/03/2020 09:35:00,201,Course view,Page
26/03/2020 09:34:00,127,Course view,Assignment
26/03/2020 09:34:00,127,Course view,Page
26/03/2020 09:34:00,127,Course view,Assignment
26/03/2020 09:31:00,201,Course view,Page
26/03/2020 09:30:00,201,Course view,Page
26/03/2020 09:29:00,201,Course view,Assignment
26/03/2020 09:28:00,174,Course view,Page
26/03/2020 09:20:00,13,Course view,Page
26/03/2020 09:20:00,13,Course view,Assignment
26/03/2020 09:19:00,13,Course view,Resource
26/03/2020 09:16:00,179,Course view,Page
26/03/2020 09:16:00,174,Course view,Page
26/03/2020 09:16:00,235,Course view,Page
26/03/2020 09:14:00,4,Course view,Page
26/03/2020 09:13:00,4,Course view,Resource
26/03/2020 09:12:00,4,Course view,Resource
26/03/2020 09:12:00,235,Course view,Resource
26/03/2020 09:11:00,4,Course view,Resource
26/03/2020 09:11:00,235,Course view,Assignment
26/03/2020 09:10:00,192,Course view,Page
26/03/2020 09:09:00,39,Course view,Page
22/03/2020 23:15:00,201,Course view,Page
22/03/2020 23:15:00,201,Course view,Resource
22/03/2020 22:57:00,201,Course view,Resource
22/03/2020 22:57:00,201,Course view,Resource
22/03/2020 22:52:00,201,Course view,Resource
22/03/2020 22:51:00,201,Course view,Assignment
22/03/2020 22:47:00,201,Course view,Assignment
22/03/2020 22:44:00,201,Course view,Assignment
22/03/2020 22:44:00,201,Course view,Resource
22/03/2020 22:44:00,201,Course view,Resource
22/03/2020 22:44:00,201,Course view,Resource
22/03/2020 22:44:00,201,Course view,Assignment
22/03/2020 22:43:00,201,Course view,Assignment
22/03/2020 22:43:00,201,Course view,Resource
22/03/2020 22:43:00,201,Course view,Resource
22/03/2020 22:43:00,201,Course view,Assignment
22/03/2020 22:34:00,201,Course view,Page
22/03/2020 22:24:00,174,Course view,Assignment
22/03/2020 22:24:00,174,Upload file,Delivery file
22/03/2020 22:24:00,174,Course view,Assignment
22/03/2020 22:24:00,174,Course view,Assignment
22/03/2020 22:23:00,91,Course view,Assignment
22/03/2020 22:23:00,91,Upload file,Delivery file
22/03/2020 22:23:00,91,Course view,Assignment
22/03/2020 22:23:00,91,Course view,Assignment
22/03/2020 22:19:00,201,Course view,Quiz
22/03/2020 22:19:00,201,Course view,Quiz
22/03/2020 22:16:00,174,Course view,Assignment
27/03/2020 16:39:00,39,Course view,Quiz
27/03/2020 16:39:00,39,Course view,Quiz
27/03/2020 16:38:00,39,Course view,Quiz
27/03/2020 15:30:00,39,Course view,Quiz
27/03/2020 15:30:00,39,Quiz view summary,Quiz
27/03/2020 15:30:00,39,Quiz close attempt,Quiz
27/03/2020 15:30:00,39,Quiz review,Quiz
27/03/2020 15:30:00,39,Quiz view,Quiz
27/03/2020 15:30:00,39,Quiz view,Quiz
27/03/2020 15:30:00,39,Quiz view,Quiz
27/03/2020 15:30:00,39,Quiz view,Quiz
27/03/2020 15:29:00,39,Quiz view,Quiz
27/03/2020 15:29:00,39,Quiz view,Quiz
27/03/2020 15:29:00,39,Quiz attempt,Quiz
27/03/2020 15:29:00,39,Course view,Quiz
27/03/2020 15:28:00,156,Course view,Resource
27/03/2020 15:28:00,156,Course view,Assignment
27/03/2020 15:27:00,39,Quiz view summary,Quiz
27/03/2020 15:27:00,39,Quiz close attempt,Quiz
27/03/2020 15:27:00,39,Quiz review,Quiz
27/03/2020 15:26:00,39,Quiz view,Quiz
27/03/2020 15:26:00,39,Quiz view,Quiz
27/03/2020 15:25:00,39,Quiz view,Quiz
27/03/2020 15:22:00,39,Quiz view,Quiz
27/03/2020 15:19:00,39,Quiz view,Quiz
27/03/2020 15:18:00,39,Quiz view,Quiz
27/03/2020 15:18:00,39,Quiz attempt,Quiz
27/03/2020 15:18:00,39,Course view,Quiz
27/03/2020 15:18:00,39,Course view,Quiz
27/03/2020 15:15:00,81,Quiz view,Quiz
27/03/2020 15:15:00,81,Quiz attempt,Quiz
27/03/2020 15:15:00,81,Course view,Quiz
27/03/2020 15:13:00,81,Course view,Page
27/03/2020 15:13:00,81,Course view,Assignment
27/03/2020 14:59:00,192,Course view,Resource
27/03/2020 14:52:00,192,Course view,Resource
27/03/2020 14:48:00,174,Course view,Assignment
27/03/2020 14:47:00,192,Course view,Resource
27/03/2020 14:40:00,235,Course view,Resource
27/03/2020 14:40:00,235,Course view,Assignment
27/03/2020 14:07:00,140,Course view,Page
27/03/2020 13:44:00,241,Course view,Page
27/03/2020 13:38:00,241,Course view,Resource
27/03/2020 13:38:00,241,Course view,Assignment
27/03/2020 12:46:00,171,Quiz view summary,Quiz
27/03/2020 12:46:00,171,Quiz close attempt,Quiz
27/03/2020 12:46:00,171,Quiz review,Quiz
27/03/2020 12:46:00,171,Quiz view,Quiz
27/03/2020 12:46:00,171,Quiz view,Quiz
27/03/2020 12:46:00,171,Quiz view,Quiz
27/03/2020 12:46:00,171,Quiz view,Quiz
27/03/2020 12:45:00,171,Quiz view,Quiz
27/03/2020 12:45:00,171,Quiz view,Quiz
27/03/2020 12:45:00,171,Quiz attempt,Quiz
27/03/2020 12:45:00,171,Course view,Quiz
27/03/2020 12:45:00,171,Quiz view summary,Quiz
27/03/2020 12:45:00,171,Quiz close attempt,Quiz
27/03/2020 12:44:00,171,Quiz review,Quiz
27/03/2020 12:44:00,171,Quiz view,Quiz
27/03/2020 12:43:00,171,Quiz view,Quiz
27/03/2020 12:43:00,171,Course view,Quiz
27/03/2020 11:47:00,39,Course view,Resource
27/03/2020 11:47:00,39,Course view,Assignment
27/03/2020 11:45:00,39,Course view,Quiz
27/03/2020 11:45:00,39,Course view,Quiz
27/03/2020 11:41:00,4,Course view,Resource
27/03/2020 11:41:00,4,Course view,Resource
27/03/2020 11:41:00,4,Course view,Resource
27/03/2020 11:40:00,4,Course view,Resource
27/03/2020 11:40:00,4,Course view,Resource
27/03/2020 11:24:00,171,Quiz view,Quiz
27/03/2020 11:24:00,171,Quiz view,Quiz
27/03/2020 11:24:00,171,Quiz view,Quiz
27/03/2020 11:24:00,171,Quiz view,Quiz
27/03/2020 11:24:00,171,Quiz view,Quiz
27/03/2020 11:24:00,171,Quiz view,Quiz
27/03/2020 11:22:00,201,Course view,Resource
27/03/2020 11:22:00,171,Quiz view,Quiz
27/03/2020 11:22:00,201,Course view,Quiz
27/03/2020 11:22:00,171,Quiz view,Quiz
27/03/2020 11:22:00,171,Quiz view,Quiz
27/03/2020 11:22:00,171,Quiz view,Quiz
27/03/2020 11:22:00,171,Quiz view,Quiz
27/03/2020 11:21:00,171,Quiz view,Quiz
27/03/2020 11:19:00,171,Quiz view,Quiz
27/03/2020 11:19:00,171,Quiz attempt,Quiz
27/03/2020 11:19:00,171,Course view,Quiz
27/03/2020 11:19:00,171,Course view,Quiz
27/03/2020 11:19:00,201,Course view,Resource
27/03/2020 11:18:00,201,Course view,Assignment
27/03/2020 11:13:00,241,Course view,Assignment
27/03/2020 11:13:00,241,Course view,Quiz
27/03/2020 11:13:00,241,Course view,Quiz
27/03/2020 11:09:00,199,Quiz view,Quiz
27/03/2020 11:09:00,199,Quiz attempt,Quiz
27/03/2020 11:09:00,199,Course view,Quiz
27/03/2020 11:05:00,233,Course view,Quiz
27/03/2020 09:43:00,201,Course view,Resource
27/03/2020 09:43:00,201,Course view,Resource
27/03/2020 09:43:00,201,Course view,Assignment
27/03/2020 09:42:00,201,Course view,Resource
27/03/2020 09:11:00,101,Course view,Assignment
27/03/2020 09:10:00,171,Course view,Assignment
27/03/2020 09:10:00,171,Course view,Assignment
27/03/2020 09:10:00,171,Course view,Assignment
26/03/2020 23:01:00,222,Course view,Assignment
26/03/2020 22:31:00,171,Course view,Assignment
26/03/2020 22:31:00,207,Course view,Assignment
26/03/2020 22:31:00,207,Course view,Assignment
26/03/2020 22:31:00,207,Course view,Assignment
26/03/2020 22:29:00,171,Course view,Assignment
26/03/2020 22:29:00,39,Course view,Assignment
26/03/2020 22:27:00,199,Course view,Assignment
26/03/2020 22:27:00,199,Course view,Assignment
26/03/2020 22:27:00,199,Course view,Resource
26/03/2020 22:26:00,199,Course view,Assignment
26/03/2020 22:26:00,199,Course view,Assignment
26/03/2020 22:25:00,199,Course view,Assignment
26/03/2020 22:24:00,199,Course view,Assignment
26/03/2020 22:24:00,199,Upload file,Delivery file
26/03/2020 22:24:00,199,Course view,Assignment
26/03/2020 22:23:00,199,Course view,Assignment
26/03/2020 22:22:00,199,Course view,Assignment
26/03/2020 22:22:00,199,Course view,Assignment
26/03/2020 22:21:00,4,Course view,Assignment
26/03/2020 22:21:00,4,Upload file,Delivery file
26/03/2020 22:21:00,4,Course view,Assignment
26/03/2020 22:21:00,4,Course view,Assignment
26/03/2020 22:12:00,4,Course view,Page
22/03/2020 12:39:00,192,Course view,Resource
22/03/2020 12:38:00,192,Course view,Resource
22/03/2020 12:34:00,75,Course view,Page
22/03/2020 11:18:00,101,Course view,Assignment
22/03/2020 10:44:00,156,Course view,Page
22/03/2020 10:43:00,156,Course view,Page
22/03/2020 10:42:00,233,Course view,Resource
22/03/2020 10:33:00,156,Course view,Page
26/03/2020 22:04:00,4,Course view,Assignment
26/03/2020 21:53:00,199,Course view,Assignment
26/03/2020 21:52:00,199,Course view,Assignment
26/03/2020 21:52:00,199,Course view,Assignment
26/03/2020 21:52:00,199,Course view,Assignment
26/03/2020 21:52:00,199,Course view,Assignment
26/03/2020 21:44:00,235,Course view,Page
26/03/2020 21:43:00,222,Course view,Assignment
26/03/2020 21:40:00,127,Course view,Assignment
26/03/2020 21:28:00,122,Course view,Assignment
26/03/2020 21:17:00,235,Course view,Assignment
26/03/2020 21:12:00,235,Course view,Quiz
26/03/2020 20:47:00,174,Course view,Assignment
26/03/2020 20:47:00,174,Upload file,Delivery file
26/03/2020 20:47:00,174,Course view,Assignment
26/03/2020 20:42:00,174,Course view,Assignment
26/03/2020 20:42:00,174,Course view,Assignment
26/03/2020 19:58:00,81,Course view,Page
26/03/2020 19:58:00,81,Course view,Assignment
26/03/2020 19:39:00,227,Course view,Assignment
26/03/2020 19:38:00,227,Course view,Assignment
26/03/2020 19:37:00,201,Course view,Assignment
26/03/2020 19:37:00,201,Upload file,Delivery file
26/03/2020 19:37:00,201,Course view,Assignment
26/03/2020 19:36:00,201,Course view,Assignment
26/03/2020 19:36:00,201,Course view,Assignment
26/03/2020 19:21:00,201,Course view,Assignment
26/03/2020 19:04:00,122,Course view,Assignment
26/03/2020 18:57:00,227,Course view,Assignment
26/03/2020 18:52:00,235,Forum view discussion,Forum
26/03/2020 18:52:00,235,Course view,Forum
26/03/2020 18:51:00,235,Forum view discussion,Forum
26/03/2020 18:51:00,235,Course view,Forum
26/03/2020 18:48:00,235,Course view,Resource
26/03/2020 18:48:00,235,Course view,Assignment
26/03/2020 18:48:00,127,Course view,Assignment
26/03/2020 18:47:00,127,Course view,Assignment
26/03/2020 18:47:00,235,Course view,Resource
26/03/2020 18:47:00,235,Course view,Assignment
26/03/2020 18:45:00,235,Course view,Assignment
26/03/2020 18:45:00,235,Course view,Assignment
26/03/2020 18:44:00,235,Course view,Quiz
26/03/2020 18:44:00,235,Course view,Quiz
26/03/2020 18:44:00,235,Course view,Quiz
26/03/2020 18:43:00,235,Quiz view summary,Quiz
26/03/2020 18:43:00,235,Quiz close attempt,Quiz
26/03/2020 18:43:00,235,Quiz review,Quiz
26/03/2020 18:43:00,235,Quiz view,Quiz
26/03/2020 18:40:00,235,Quiz view,Quiz
26/03/2020 18:40:00,235,Quiz view,Quiz
26/03/2020 18:38:00,235,Quiz view,Quiz
26/03/2020 18:38:00,235,Quiz view,Quiz
26/03/2020 18:31:00,235,Quiz view,Quiz
26/03/2020 18:31:00,235,Quiz view,Quiz
26/03/2020 18:30:00,127,Course view,Assignment
26/03/2020 18:30:00,127,Course view,Assignment
26/03/2020 18:30:00,233,Course view,Assignment
26/03/2020 18:29:00,235,Quiz view,Quiz
26/03/2020 18:29:00,235,Quiz view summary,Quiz
26/03/2020 18:25:00,227,Course view,Resource
26/03/2020 18:25:00,227,Course view,Assignment
26/03/2020 18:21:00,127,Course view,Assignment
26/03/2020 18:19:00,235,Quiz view,Quiz
26/03/2020 18:18:00,235,Quiz view,Quiz
26/03/2020 18:15:00,235,Quiz view,Quiz
26/03/2020 18:15:00,235,Quiz view,Quiz
26/03/2020 18:15:00,235,Quiz view,Quiz
26/03/2020 18:14:00,235,Quiz view,Quiz
26/03/2020 18:10:00,235,Quiz view,Quiz
26/03/2020 18:09:00,235,Quiz view,Quiz
26/03/2020 18:09:00,235,Quiz view,Quiz
26/03/2020 18:08:00,235,Quiz view,Quiz
26/03/2020 18:02:00,235,Quiz view,Quiz
26/03/2020 18:01:00,235,Quiz view,Quiz
26/03/2020 17:54:00,127,Course view,Assignment
26/03/2020 17:52:00,101,Course view,Resource
26/03/2020 17:52:00,235,Quiz view,Quiz
26/03/2020 17:49:00,235,Quiz view,Quiz
26/03/2020 17:43:00,235,Quiz view,Quiz
26/03/2020 17:42:00,235,Quiz view,Quiz
26/03/2020 17:37:00,39,Course view,Assignment
26/03/2020 17:37:00,39,Upload file,Delivery file
26/03/2020 17:37:00,39,Course view,Assignment
26/03/2020 17:36:00,39,Course view,Assignment
26/03/2020 17:36:00,39,Course view,Assignment
26/03/2020 17:35:00,235,Quiz view,Quiz
26/03/2020 17:33:00,235,Quiz view,Quiz
26/03/2020 17:22:00,235,Quiz view,Quiz
26/03/2020 17:22:00,235,Quiz view,Quiz
26/03/2020 17:14:00,235,Quiz view,Quiz
26/03/2020 17:14:00,235,Quiz view,Quiz
26/03/2020 17:09:00,235,Quiz view,Quiz
26/03/2020 17:09:00,235,Quiz view,Quiz
26/03/2020 17:07:00,235,Quiz view,Quiz
26/03/2020 17:07:00,235,Quiz view,Quiz
26/03/2020 17:03:00,235,Quiz view,Quiz
26/03/2020 17:02:00,235,Quiz view,Quiz
26/03/2020 17:01:00,235,Quiz view,Quiz
26/03/2020 17:01:00,235,Quiz attempt,Quiz
26/03/2020 17:01:00,235,Course view,Quiz
26/03/2020 16:59:00,235,Quiz view,Quiz
26/03/2020 16:59:00,235,Quiz attempt,Quiz
26/03/2020 16:59:00,235,Course view,Quiz
