Time;User;Action;Information
20/03/2021 12:54:00;53;Course view;Resource
20/03/2021 12:53:00;114;Quiz view;Quiz
20/03/2021 12:53:00;114;Quiz attempt;Quiz
20/03/2021 12:53:00;114;Course view;Quiz
20/03/2021 12:53:00;153;Quiz view;Quiz
20/03/2021 12:52:00;153;Quiz view;Quiz
20/03/2021 12:51:00;153;Quiz view;Quiz
20/03/2021 12:50:00;153;Quiz view;Quiz
20/03/2021 12:49:00;153;Quiz view;Quiz
20/03/2021 12:48:00;153;Quiz view;Quiz
20/03/2021 12:48:00;153;Quiz view;Quiz
20/03/2021 12:47:00;153;Quiz view;Quiz
20/03/2021 12:44:00;153;Quiz view;Quiz
20/03/2021 12:44:00;153;Quiz attempt;Quiz
20/03/2021 12:40:00;8;Course view;Resource
20/03/2021 12:35:00;178;Course view;Resource
20/03/2021 12:35:00;178;Course view;Resource
20/03/2021 12:35:00;178;Course view;Quiz
20/03/2021 12:35:00;178;Quiz view summary;Quiz
20/03/2021 12:35:00;178;Quiz close attempt;Quiz
20/03/2021 12:35:00;178;Quiz review;Quiz
20/03/2021 12:35:00;178;Quiz view;Quiz
20/03/2021 12:33:00;153;Course view;Quiz
20/03/2021 12:32:00;178;Quiz view;Quiz
20/03/2021 12:30:00;178;Quiz view;Quiz
20/03/2021 12:25:00;178;Quiz view;Quiz
20/03/2021 12:25:00;167;Course view;Resource
20/03/2021 12:25:00;178;Quiz view;Quiz
20/03/2021 12:24:00;167;Course view;Assignment
20/03/2021 12:24:00;167;Course view;Resource
20/03/2021 12:24:00;167;Course view;Assignment
20/03/2021 12:21:00;178;Quiz view;Quiz
20/03/2021 12:21:00;178;Quiz view;Quiz
20/03/2021 12:18:00;123;Quiz view summary;Quiz
20/03/2021 12:16:00;178;Quiz view;Quiz
20/03/2021 12:16:00;178;Quiz view;Quiz
20/03/2021 12:14:00;242;Course view;Resource
20/03/2021 12:13:00;242;Course view;Resource
20/03/2021 12:08:00;10;Quiz view;Quiz
20/03/2021 12:08:00;123;Course view;Quiz
20/03/2021 12:08:00;10;Quiz view;Quiz
20/03/2021 12:08:00;178;Quiz view;Quiz
20/03/2021 12:08:00;178;Quiz view;Quiz
20/03/2021 12:07:00;178;Quiz view;Quiz
20/03/2021 12:07:00;10;Quiz view;Quiz
20/03/2021 12:07:00;10;Quiz attempt;Quiz
20/03/2021 12:07:00;178;Quiz view;Quiz
20/03/2021 12:07:00;10;Course view;Quiz
20/03/2021 12:06:00;178;Quiz view;Quiz
20/03/2021 12:06:00;178;Quiz view;Quiz
20/03/2021 12:03:00;178;Quiz view;Quiz
20/03/2021 12:03:00;178;Quiz attempt;Quiz
20/03/2021 12:03:00;178;Course view;Quiz
20/03/2021 12:03:00;178;Quiz view summary;Quiz
20/03/2021 12:03:00;178;Quiz close attempt;Quiz
20/03/2021 12:03:00;178;Quiz review;Quiz
20/03/2021 12:02:00;178;Quiz view;Quiz
20/03/2021 12:00:00;6;Course view;Assignment
20/03/2021 12:00:00;137;Course view;Resource
20/03/2021 12:00:00;191;Course view;Assignment
20/03/2021 12:00:00;115;Course view;Assignment
20/03/2021 12:00:00;115;Course view;Resource
20/03/2021 11:59:00;178;Quiz view;Quiz
20/03/2021 11:59:00;178;Quiz view;Quiz
20/03/2021 11:59:00;207;Course view;Resource
20/03/2021 11:59:00;6;Course view;Resource
20/03/2021 11:59:00;115;Course view;Resource
20/03/2021 11:59:00;207;Course view;Assignment
20/03/2021 11:59:00;178;Quiz view;Quiz
20/03/2021 11:59:00;178;Quiz view;Quiz
20/03/2021 11:59:00;191;Course view;Quiz
20/03/2021 11:59:00;115;Course view;Quiz
20/03/2021 11:59:00;6;Course view;Quiz
20/03/2021 11:59:00;178;Quiz view;Quiz
20/03/2021 11:59:00;191;Quiz view summary;Quiz
20/03/2021 11:59:00;191;Quiz close attempt;Quiz
20/03/2021 11:59:00;115;Quiz view summary;Quiz
20/03/2021 11:59:00;115;Quiz close attempt;Quiz
20/03/2021 11:59:00;191;Quiz review;Quiz
20/03/2021 11:59:00;207;Quiz view summary;Quiz
20/03/2021 11:58:00;207;Quiz close attempt;Quiz
20/03/2021 11:58:00;115;Quiz review;Quiz
20/03/2021 11:58:00;207;Quiz review;Quiz
20/03/2021 11:58:00;6;Quiz view summary;Quiz
20/03/2021 11:58:00;6;Quiz close attempt;Quiz
20/03/2021 11:58:00;207;Quiz view;Quiz
20/03/2021 11:58:00;6;Quiz review;Quiz
20/03/2021 11:58:00;6;Quiz view;Quiz
20/03/2021 11:58:00;191;Quiz view;Quiz
20/03/2021 11:58:00;115;Quiz view;Quiz
20/03/2021 11:58:00;207;Quiz view;Quiz
20/03/2021 11:56:00;178;Quiz view;Quiz
20/03/2021 11:56:00;178;Quiz view;Quiz
20/03/2021 11:55:00;207;Quiz view;Quiz
20/03/2021 11:55:00;207;Quiz view;Quiz
20/03/2021 11:55:00;191;Quiz view;Quiz
20/03/2021 11:55:00;207;Quiz view;Quiz
20/03/2021 11:55:00;207;Quiz view;Quiz
20/03/2021 11:55:00;115;Quiz view;Quiz
20/03/2021 11:55:00;6;Quiz view;Quiz
20/03/2021 11:55:00;6;Quiz view;Quiz
20/03/2021 11:54:00;191;Quiz view;Quiz
20/03/2021 11:54:00;115;Quiz view;Quiz
20/03/2021 11:54:00;207;Quiz view;Quiz
20/03/2021 11:54:00;114;Course view;Resource
20/03/2021 11:53:00;178;Quiz view;Quiz
20/03/2021 11:53:00;178;Quiz view;Quiz
20/03/2021 11:52:00;178;Quiz view;Quiz
20/03/2021 11:52:00;178;Quiz attempt;Quiz
20/03/2021 11:52:00;178;Course view;Quiz
20/03/2021 11:52:00;123;Quiz view summary;Quiz
20/03/2021 11:52:00;123;Course view;Quiz
20/03/2021 11:51:00;178;Course view;Resource
20/03/2021 11:51:00;2;Quiz view summary;Quiz
20/03/2021 11:51:00;2;Quiz close attempt;Quiz
20/03/2021 11:51:00;178;Course view;Assignment
20/03/2021 11:51:00;178;Course view;Resource
20/03/2021 11:51:00;2;Quiz review;Quiz
20/03/2021 11:51:00;178;Quiz view summary;Quiz
20/03/2021 11:51:00;178;Quiz close attempt;Quiz
20/03/2021 11:51:00;178;Quiz review;Quiz
20/03/2021 11:51:00;178;Quiz view;Quiz
20/03/2021 11:51:00;114;Course view;Assignment
20/03/2021 11:51:00;114;Course view;Resource
20/03/2021 11:51:00;2;Quiz view;Quiz
20/03/2021 11:50:00;114;Course view;Assignment
20/03/2021 11:50:00;114;Course view;Resource
20/03/2021 11:49:00;178;Quiz view;Quiz
20/03/2021 11:49:00;178;Quiz view;Quiz
20/03/2021 11:49:00;191;Quiz view;Quiz
20/03/2021 11:49:00;207;Quiz view;Quiz
20/03/2021 11:49:00;115;Quiz view;Quiz
20/03/2021 11:49:00;6;Quiz view;Quiz
20/03/2021 11:49:00;114;Course view;Assignment
20/03/2021 11:49:00;191;Quiz view;Quiz
20/03/2021 11:48:00;115;Quiz view;Quiz
20/03/2021 11:48:00;6;Quiz view;Quiz
20/03/2021 11:48:00;2;Quiz view;Quiz
20/03/2021 11:47:00;2;Quiz view;Quiz
20/03/2021 11:46:00;191;Quiz view;Quiz
20/03/2021 11:46:00;115;Quiz view;Quiz
20/03/2021 11:45:00;115;Quiz view;Quiz
20/03/2021 11:45:00;6;Quiz view;Quiz
20/03/2021 11:45:00;6;Quiz view;Quiz
20/03/2021 11:45:00;207;Quiz view;Quiz
20/03/2021 11:45:00;115;Quiz view;Quiz
20/03/2021 11:45:00;6;Quiz view;Quiz
20/03/2021 11:45:00;191;Quiz view;Quiz
20/03/2021 11:45:00;207;Quiz view;Quiz
20/03/2021 11:45:00;178;Quiz view;Quiz
20/03/2021 11:45:00;178;Quiz view;Quiz
20/03/2021 11:45:00;115;Quiz view;Quiz
20/03/2021 11:45:00;6;Quiz view;Quiz
20/03/2021 11:44:00;2;Quiz view;Quiz
20/03/2021 11:43:00;178;Quiz view;Quiz
20/03/2021 11:43:00;178;Quiz view;Quiz
20/03/2021 11:43:00;178;Quiz view;Quiz
20/03/2021 11:43:00;178;Quiz view;Quiz
20/03/2021 11:42:00;2;Quiz view;Quiz
20/03/2021 11:42:00;191;Quiz view;Quiz
20/03/2021 11:42:00;191;Quiz view;Quiz
20/03/2021 11:41:00;178;Quiz view;Quiz
20/03/2021 11:41:00;178;Quiz view;Quiz
20/03/2021 11:41:00;191;Quiz view;Quiz
20/03/2021 11:41:00;207;Quiz view;Quiz
20/03/2021 11:41:00;6;Quiz view;Quiz
20/03/2021 11:41:00;115;Quiz view;Quiz
20/03/2021 11:41:00;191;Quiz view;Quiz
20/03/2021 11:40:00;6;Quiz view;Quiz
20/03/2021 11:40:00;115;Quiz view;Quiz
20/03/2021 11:40:00;207;Quiz view;Quiz
20/03/2021 11:39:00;2;Quiz view;Quiz
20/03/2021 11:38:00;2;Quiz view;Quiz
20/03/2021 11:36:00;178;Quiz view;Quiz
20/03/2021 11:36:00;191;Quiz view;Quiz
20/03/2021 11:36:00;207;Quiz view;Quiz
20/03/2021 11:36:00;115;Quiz view;Quiz
20/03/2021 11:35:00;191;Quiz view;Quiz
20/03/2021 11:35:00;178;Quiz view;Quiz
20/03/2021 11:35:00;6;Quiz view;Quiz
20/03/2021 11:35:00;6;Quiz view;Quiz
20/03/2021 11:35:00;207;Quiz view;Quiz
20/03/2021 11:35:00;115;Quiz view;Quiz
20/03/2021 11:32:00;2;Quiz view;Quiz
20/03/2021 11:32:00;43;Course view;Resource
20/03/2021 11:32:00;2;Quiz view;Quiz
20/03/2021 11:31:00;178;Quiz view;Quiz
20/03/2021 11:31:00;178;Quiz view;Quiz
20/03/2021 11:31:00;207;Quiz view;Quiz
20/03/2021 11:30:00;6;Quiz view;Quiz
20/03/2021 11:30:00;115;Quiz view;Quiz
20/03/2021 11:30:00;191;Quiz view;Quiz
20/03/2021 11:30:00;191;Quiz view;Quiz
20/03/2021 11:30:00;191;Quiz view;Quiz
20/03/2021 11:30:00;191;Quiz view;Quiz
20/03/2021 11:30:00;207;Quiz view;Quiz
20/03/2021 11:30:00;115;Quiz view;Quiz
20/03/2021 11:30:00;6;Quiz view;Quiz
20/03/2021 11:29:00;2;Quiz view;Quiz
20/03/2021 11:28:00;2;Quiz view;Quiz
20/03/2021 11:28:00;178;Quiz view;Quiz
20/03/2021 11:28:00;178;Quiz attempt;Quiz
20/03/2021 11:28:00;178;Course view;Quiz
20/03/2021 11:28:00;178;Quiz view summary;Quiz
20/03/2021 11:28:00;178;Quiz close attempt;Quiz
20/03/2021 11:28:00;178;Quiz review;Quiz
20/03/2021 11:28:00;178;Quiz view;Quiz
20/03/2021 11:28:00;242;Course view;Assignment
20/03/2021 11:27:00;181;Course view;Forum
20/03/2021 11:27:00;181;Forum add discussion;Forum
20/03/2021 11:27:00;181;Forum add post;Forum
20/03/2021 11:27:00;63;Course view;Resource
20/03/2021 11:27:00;63;Course view;Resource
20/03/2021 11:27:00;178;Quiz view;Quiz
20/03/2021 11:27:00;178;Quiz view;Quiz
20/03/2021 11:27:00;242;Course view;Resource
20/03/2021 11:26:00;242;Course view;Resource
20/03/2021 11:26:00;178;Quiz view;Quiz
20/03/2021 11:26:00;178;Quiz view;Quiz
20/03/2021 11:26:00;63;Course view;Resource
20/03/2021 11:26:00;63;Course view;Resource
20/03/2021 11:25:00;6;Quiz view;Quiz
20/03/2021 11:25:00;191;Quiz view;Quiz
20/03/2021 11:25:00;6;Quiz view;Quiz
20/03/2021 11:25:00;207;Quiz view;Quiz
20/03/2021 11:25:00;115;Quiz view;Quiz
20/03/2021 11:25:00;6;Quiz view;Quiz
20/03/2021 11:24:00;178;Quiz view;Quiz
20/03/2021 11:24:00;178;Quiz view;Quiz
20/03/2021 11:24:00;6;Quiz view;Quiz
20/03/2021 11:24:00;207;Quiz view;Quiz
20/03/2021 11:24:00;115;Quiz view;Quiz
20/03/2021 11:23:00;191;Quiz view;Quiz
20/03/2021 11:23:00;178;Quiz view;Quiz
20/03/2021 11:23:00;178;Quiz view;Quiz
20/03/2021 11:22:00;178;Quiz view;Quiz
20/03/2021 11:21:00;178;Quiz view;Quiz
20/03/2021 11:21:00;115;Quiz view;Quiz
20/03/2021 11:21:00;191;Quiz view;Quiz
20/03/2021 11:21:00;207;Quiz view;Quiz
20/03/2021 11:21:00;6;Quiz view;Quiz
20/03/2021 11:21:00;6;Quiz view;Quiz
20/03/2021 11:21:00;115;Quiz view;Quiz
20/03/2021 11:21:00;207;Quiz view;Quiz
20/03/2021 11:21:00;242;Quiz view summary;Quiz
20/03/2021 11:21:00;242;Quiz close attempt;Quiz
20/03/2021 11:21:00;242;Quiz review;Quiz
20/03/2021 11:21:00;242;Quiz view;Quiz
20/03/2021 11:21:00;191;Quiz view;Quiz
20/03/2021 11:20:00;191;Quiz view;Quiz
20/03/2021 11:20:00;178;Quiz view;Quiz
20/03/2021 11:20:00;178;Quiz view;Quiz
20/03/2021 11:20:00;191;Quiz view;Quiz
20/03/2021 11:18:00;191;Quiz view;Quiz
20/03/2021 11:18:00;115;Quiz view;Quiz
20/03/2021 11:18:00;191;Quiz view;Quiz
20/03/2021 11:18:00;207;Quiz view;Quiz
20/03/2021 11:18:00;207;Quiz view;Quiz
20/03/2021 11:18:00;6;Quiz view;Quiz
20/03/2021 11:18:00;178;Quiz view;Quiz
20/03/2021 11:18:00;178;Quiz view;Quiz
20/03/2021 11:18:00;6;Quiz view;Quiz
20/03/2021 11:18:00;115;Quiz view;Quiz
20/03/2021 11:18:00;191;Quiz view;Quiz
20/03/2021 11:18:00;191;Quiz attempt;Quiz
20/03/2021 11:18:00;191;Course view;Quiz
20/03/2021 11:17:00;178;Quiz view;Quiz
20/03/2021 11:17:00;178;Quiz view;Quiz
20/03/2021 11:16:00;207;Quiz view;Quiz
20/03/2021 11:16:00;207;Quiz attempt;Quiz
20/03/2021 11:16:00;207;Course view;Quiz
20/03/2021 11:16:00;115;Quiz view;Quiz
20/03/2021 11:16:00;115;Quiz attempt;Quiz
20/03/2021 11:16:00;6;Quiz view;Quiz
20/03/2021 11:16:00;6;Quiz attempt;Quiz
20/03/2021 11:16:00;115;Course view;Quiz
20/03/2021 11:16:00;6;Course view;Quiz
20/03/2021 11:16:00;178;Quiz view;Quiz
20/03/2021 11:15:00;178;Quiz view;Quiz
20/03/2021 11:15:00;6;Course view;Quiz
20/03/2021 11:15:00;2;Quiz view;Quiz
20/03/2021 11:15:00;191;Course view;Quiz
20/03/2021 11:15:00;115;Course view;Quiz
20/03/2021 11:14:00;2;Quiz view;Quiz
20/03/2021 11:14:00;242;Quiz view;Quiz
20/03/2021 11:14:00;242;Quiz view;Quiz
20/03/2021 11:13:00;178;Quiz view;Quiz
20/03/2021 11:13:00;178;Quiz view;Quiz
20/03/2021 11:13:00;2;Quiz view;Quiz
20/03/2021 11:13:00;242;Quiz view;Quiz
20/03/2021 11:13:00;242;Quiz view;Quiz
20/03/2021 11:12:00;242;Quiz view;Quiz
20/03/2021 11:12:00;242;Quiz view;Quiz
20/03/2021 11:12:00;242;Quiz view;Quiz
20/03/2021 11:12:00;2;Quiz view;Quiz
20/03/2021 11:12:00;123;Quiz view summary;Quiz
20/03/2021 11:12:00;123;Course view;Quiz
20/03/2021 11:12:00;178;Quiz view;Quiz
20/03/2021 11:11:00;178;Quiz attempt;Quiz
20/03/2021 11:11:00;178;Course view;Quiz
20/03/2021 11:11:00;178;Quiz view summary;Quiz
20/03/2021 11:11:00;178;Quiz close attempt;Quiz
20/03/2021 11:11:00;178;Quiz review;Quiz
20/03/2021 11:11:00;178;Quiz view;Quiz
20/03/2021 11:11:00;178;Quiz attempt;Quiz
20/03/2021 11:11:00;4;Course view;Resource
20/03/2021 11:11:00;4;Course view;Resource
20/03/2021 11:10:00;178;Course view;Quiz
20/03/2021 11:10:00;4;Course view;Resource
20/03/2021 11:10:00;4;Course view;Resource
20/03/2021 11:09:00;4;Course view;Resource
20/03/2021 11:09:00;4;Course view;Resource
20/03/2021 11:09:00;4;Course view;Resource
20/03/2021 11:09:00;178;Course view;Resource
20/03/2021 11:09:00;4;Course view;Quiz
20/03/2021 11:09:00;242;Quiz view;Quiz
20/03/2021 11:08:00;178;Course view;Quiz
20/03/2021 11:08:00;178;Course view;Quiz
20/03/2021 11:08:00;4;Course view;Resource
20/03/2021 11:08:00;4;Course view;Resource
20/03/2021 11:07:00;4;Course view;Resource
20/03/2021 11:07:00;4;Course view;Resource
20/03/2021 11:07:00;123;Quiz view summary;Quiz
20/03/2021 11:07:00;123;Course view;Quiz
20/03/2021 11:06:00;242;Quiz view;Quiz
20/03/2021 11:04:00;242;Quiz view;Quiz
20/03/2021 11:04:00;178;Course view;Resource
20/03/2021 11:03:00;39;Course view;Resource
20/03/2021 11:03:00;178;Course view;Quiz
20/03/2021 11:03:00;39;Course view;Resource
20/03/2021 11:03:00;178;Quiz view summary;Quiz
20/03/2021 11:03:00;178;Quiz close attempt;Quiz
20/03/2021 11:03:00;39;Course view;Resource
20/03/2021 11:03:00;178;Quiz review;Quiz
20/03/2021 11:02:00;178;Quiz view;Quiz
20/03/2021 11:02:00;242;Quiz view;Quiz
20/03/2021 11:02:00;39;Course view;Resource
20/03/2021 11:01:00;8;Course view;Resource
20/03/2021 11:01:00;8;Course view;Resource
20/03/2021 11:01:00;4;Course view;Resource
20/03/2021 11:00:00;242;Quiz view;Quiz
20/03/2021 11:00:00;4;Course view;Resource
20/03/2021 11:00:00;178;Quiz view;Quiz
20/03/2021 11:00:00;4;Course view;Resource
20/03/2021 11:00:00;4;Course view;Resource
20/03/2021 11:00:00;178;Quiz view;Quiz
