Time,User,Action,Information
17/03/2021 11:57:00,234,Quiz attempt,Quiz
17/03/2021 11:57:00,234,Course view,Quiz
17/03/2021 11:57:00,234,Course view,Quiz
17/03/2021 11:56:00,234,Quiz view summary,Quiz
17/03/2021 11:56:00,234,Quiz close attempt,Quiz
17/03/2021 11:56:00,234,Quiz review,Quiz
17/03/2021 11:56:00,234,Quiz view,Quiz
17/03/2021 11:56:00,234,Quiz view,Quiz
17/03/2021 11:55:00,234,Quiz view,Quiz
17/03/2021 11:55:00,234,Quiz view,Quiz
17/03/2021 11:55:00,234,Quiz view,Quiz
17/03/2021 11:54:00,234,Quiz view,Quiz
17/03/2021 11:54:00,234,Quiz view,Quiz
17/03/2021 11:53:00,234,Quiz view,Quiz
17/03/2021 11:53:00,234,Quiz view,Quiz
17/03/2021 11:53:00,234,Quiz view,Quiz
17/03/2021 11:53:00,234,Quiz view,Quiz
17/03/2021 11:52:00,234,Quiz view,Quiz
17/03/2021 11:52:00,234,Quiz view,Quiz
17/03/2021 11:51:00,234,Quiz view,Quiz
17/03/2021 11:51:00,234,Quiz view,Quiz
17/03/2021 11:51:00,234,Quiz view,Quiz
17/03/2021 11:51:00,234,Quiz view,Quiz
17/03/2021 11:50:00,234,Quiz view,Quiz
17/03/2021 11:50:00,234,Quiz view,Quiz
17/03/2021 11:50:00,234,Quiz view,Quiz
17/03/2021 11:50:00,234,Quiz attempt,Quiz
17/03/2021 11:50:00,234,Course view,Quiz
17/03/2021 11:09:00,50,Course view,Resource
17/03/2021 10:23:00,56,Course view,Resource
17/03/2021 10:22:00,56,Course view,Resource
17/03/2021 10:19:00,56,Course view,Resource
16/03/2021 19:51:00,228,Course view,Quiz
16/03/2021 19:51:00,228,Quiz view summary,Quiz
16/03/2021 19:51:00,228,Quiz close attempt,Quiz
16/03/2021 19:51:00,228,Quiz review,Quiz
16/03/2021 19:50:00,228,Quiz view,Quiz
16/03/2021 19:49:00,228,Quiz view,Quiz
16/03/2021 19:49:00,228,Quiz view,Quiz
16/03/2021 19:49:00,228,Quiz view,Quiz
16/03/2021 19:49:00,228,Quiz view,Quiz
16/03/2021 19:47:00,228,Quiz view,Quiz
16/03/2021 19:46:00,228,Quiz view,Quiz
16/03/2021 19:46:00,228,Quiz view,Quiz
16/03/2021 19:46:00,228,Quiz view,Quiz
16/03/2021 19:45:00,228,Quiz view,Quiz
16/03/2021 19:45:00,228,Quiz attempt,Quiz
16/03/2021 19:45:00,228,Course view,Quiz
16/03/2021 17:16:00,199,Course view,Resource
16/03/2021 15:45:00,218,Course view,Resource
16/03/2021 15:45:00,218,Course view,Resource
16/03/2021 15:45:00,218,Course view,Resource
16/03/2021 15:12:00,236,Course view,Resource
16/03/2021 15:05:00,16,Course view,Resource
16/03/2021 14:58:00,199,Course view,Resource
16/03/2021 14:40:00,97,Course view,Resource
16/03/2021 14:39:00,97,Course view,Resource
16/03/2021 14:11:00,93,Course view,Resource
16/03/2021 14:10:00,93,Course view,Resource
20/03/2021 18:36:00,97,Course view,Resource
20/03/2021 18:34:00,97,Course view,Resource
20/03/2021 18:34:00,97,Course view,Resource
20/03/2021 18:34:00,97,Course view,Resource
19/03/2021 09:48:00,199,Course view,Resource
19/03/2021 09:48:00,199,Course view,Resource
19/03/2021 09:48:00,199,Course view,Resource
19/03/2021 09:48:00,199,Course view,Resource
19/03/2021 09:48:00,199,Course view,Resource
19/03/2021 09:47:00,199,Course view,Resource
19/03/2021 09:42:00,199,Course view,Quiz
19/03/2021 09:42:00,199,Course view,Quiz
19/03/2021 09:41:00,199,Quiz view summary,Quiz
19/03/2021 09:41:00,199,Quiz close attempt,Quiz
19/03/2021 09:41:00,199,Quiz review,Quiz
19/03/2021 09:41:00,199,Quiz view,Quiz
19/03/2021 09:40:00,199,Quiz view,Quiz
19/03/2021 09:40:00,199,Quiz view,Quiz
19/03/2021 09:40:00,199,Quiz view,Quiz
19/03/2021 09:40:00,199,Quiz view,Quiz
19/03/2021 09:39:00,199,Quiz view,Quiz
19/03/2021 09:38:00,199,Quiz view,Quiz
19/03/2021 09:38:00,199,Quiz view,Quiz
19/03/2021 09:38:00,199,Quiz view,Quiz
19/03/2021 09:37:00,199,Quiz view,Quiz
19/03/2021 09:37:00,199,Quiz attempt,Quiz
19/03/2021 09:34:00,199,Course view,Quiz
19/03/2021 08:33:00,199,Course view,Resource
18/03/2021 21:14:00,228,Course view,Resource
18/03/2021 20:50:00,37,Course view,Resource
18/03/2021 19:52:00,155,Course view,Resource
18/03/2021 19:28:00,220,Course view,Resource
18/03/2021 19:14:00,52,Course view,Resource
18/03/2021 19:14:00,52,Course view,Resource
18/03/2021 19:06:00,232,Course view,Resource
18/03/2021 18:27:00,52,Course view,Resource
18/03/2021 18:27:00,52,Course view,Resource
18/03/2021 18:00:00,93,Course view,Resource
18/03/2021 17:47:00,16,Course view,Resource
18/03/2021 17:18:00,61,Course view,Resource
18/03/2021 17:16:00,35,Course view,Resource
18/03/2021 17:12:00,35,Course view,Resource
19/03/2021 23:51:00,20,Course view,Resource
19/03/2021 22:04:00,45,Course view,Resource
19/03/2021 16:06:00,93,Course view,Resource
19/03/2021 16:06:00,93,Course view,Resource
19/03/2021 16:06:00,93,Course view,Resource
19/03/2021 14:34:00,213,Course view,Resource
19/03/2021 13:10:00,187,Course view,Resource
19/03/2021 13:09:00,187,Course view,Resource
19/03/2021 12:17:00,35,Course view,Resource
18/03/2021 16:49:00,205,Course view,Resource
18/03/2021 16:41:00,218,Course view,Resource
18/03/2021 16:30:00,196,Course view,Resource
18/03/2021 16:30:00,196,Course view,Resource
18/03/2021 16:30:00,196,Course view,Quiz
18/03/2021 16:30:00,196,Course view,Quiz
18/03/2021 16:29:00,196,Course view,Resource
18/03/2021 16:27:00,196,Course view,Resource
18/03/2021 16:27:00,97,Course view,Resource
18/03/2021 16:23:00,16,Course view,Resource
18/03/2021 16:20:00,16,Course view,Page
18/03/2021 16:19:00,16,Course view,Resource
18/03/2021 16:19:00,195,Course view,Resource
18/03/2021 16:19:00,16,Course view,Resource
18/03/2021 16:13:00,134,Course view,Resource
18/03/2021 16:13:00,134,Course view,Resource
18/03/2021 16:10:00,16,Course view,Resource
18/03/2021 16:08:00,16,Course view,Resource
18/03/2021 16:07:00,1,Course view,Resource
18/03/2021 16:03:00,19,Course view,Resource
18/03/2021 16:02:00,165,Course view,Resource
18/03/2021 16:02:00,16,Course view,Resource
18/03/2021 16:02:00,47,Course view,Resource
18/03/2021 15:55:00,83,Course view,Resource
18/03/2021 13:24:00,83,Course view,Resource
18/03/2021 13:22:00,83,Create subscription,Forum
18/03/2021 11:28:00,236,Course view,Resource
18/03/2021 11:28:00,236,Course view,Resource
18/03/2021 10:52:00,1,Course view,Resource
18/03/2021 09:37:00,196,Create subscription,Forum
18/03/2021 08:38:00,199,Course view,Resource
17/03/2021 17:32:00,1,Course view,Resource
17/03/2021 12:39:00,234,Course view,Quiz
17/03/2021 12:39:00,234,Quiz view summary,Quiz
17/03/2021 12:39:00,234,Quiz close attempt,Quiz
17/03/2021 12:39:00,234,Quiz review,Quiz
17/03/2021 12:39:00,234,Quiz view,Quiz
17/03/2021 12:38:00,234,Quiz view,Quiz
17/03/2021 12:38:00,234,Quiz view,Quiz
17/03/2021 12:38:00,234,Quiz view,Quiz
17/03/2021 12:38:00,234,Quiz view,Quiz
17/03/2021 12:38:00,234,Quiz view,Quiz
17/03/2021 12:37:00,234,Quiz view,Quiz
15/03/2021 14:36:00,234,Course view,Resource
15/03/2021 14:23:00,195,Course view,Resource
15/03/2021 13:14:00,16,Course view,Resource
16/03/2021 14:03:00,45,Course view,Resource
16/03/2021 12:14:00,231,Course view,Resource
16/03/2021 11:10:00,93,Course view,Resource
16/03/2021 11:05:00,195,Course view,Resource
16/03/2021 11:04:00,184,Course view,Resource
16/03/2021 10:55:00,195,Course view,Resource
16/03/2021 10:26:00,45,Course view,Resource
15/03/2021 09:40:00,19,Course view,Resource
15/03/2021 09:40:00,19,Course view,Resource
15/03/2021 09:39:00,19,Course view,Resource
15/03/2021 09:24:00,234,Course view,Resource
15/03/2021 09:24:00,234,Course view,Resource
15/03/2021 09:24:00,234,Course view,Resource
15/03/2021 23:33:00,187,Course view,Resource
15/03/2021 22:13:00,187,Course view,Resource
15/03/2021 21:13:00,210,Course view,Resource
15/03/2021 21:10:00,16,Course view,Assignment
15/03/2021 21:03:00,16,Course view,Resource
15/03/2021 20:06:00,236,Quiz view,Quiz
15/03/2021 20:06:00,236,Quiz view,Quiz
15/03/2021 20:05:00,236,Quiz view,Quiz
15/03/2021 20:05:00,236,Quiz view,Quiz
15/03/2021 20:03:00,236,Quiz view,Quiz
15/03/2021 20:03:00,236,Quiz view,Quiz
15/03/2021 20:00:00,236,Quiz view,Quiz
15/03/2021 20:00:00,236,Quiz view,Quiz
15/03/2021 19:59:00,236,Quiz view,Quiz
15/03/2021 19:59:00,236,Quiz view,Quiz
15/03/2021 19:58:00,236,Quiz view,Quiz
15/03/2021 19:58:00,236,Quiz view,Quiz
15/03/2021 19:56:00,236,Quiz view,Quiz
15/03/2021 19:56:00,236,Quiz attempt,Quiz
15/03/2021 19:56:00,236,Course view,Quiz
15/03/2021 19:56:00,236,Quiz view summary,Quiz
15/03/2021 19:56:00,236,Quiz close attempt,Quiz
15/03/2021 19:56:00,236,Quiz review,Quiz
15/03/2021 19:56:00,236,Quiz view,Quiz
15/03/2021 19:56:00,236,Quiz view,Quiz
15/03/2021 19:56:00,236,Quiz view,Quiz
15/03/2021 19:55:00,236,Quiz view,Quiz
15/03/2021 19:55:00,236,Quiz view,Quiz
15/03/2021 19:55:00,236,Quiz view,Quiz
15/03/2021 19:55:00,236,Quiz view,Quiz
15/03/2021 19:55:00,236,Quiz view,Quiz
15/03/2021 19:55:00,236,Quiz view,Quiz
15/03/2021 19:55:00,236,Quiz view,Quiz
15/03/2021 19:55:00,236,Quiz attempt,Quiz
15/03/2021 19:55:00,236,Course view,Quiz
15/03/2021 19:54:00,236,Quiz view summary,Quiz
15/03/2021 19:54:00,236,Quiz close attempt,Quiz
15/03/2021 19:54:00,236,Quiz review,Quiz
15/03/2021 19:53:00,236,Quiz view,Quiz
15/03/2021 19:53:00,236,Quiz view,Quiz
15/03/2021 19:53:00,236,Quiz view,Quiz
15/03/2021 19:53:00,236,Course view,Quiz
15/03/2021 19:52:00,236,Quiz view,Quiz
15/03/2021 19:51:00,236,Quiz view,Quiz
15/03/2021 19:51:00,236,Quiz view,Quiz
15/03/2021 19:51:00,236,Quiz view,Quiz
15/03/2021 19:50:00,236,Quiz view,Quiz
15/03/2021 19:50:00,236,Quiz view,Quiz
15/03/2021 19:49:00,236,Quiz view,Quiz
15/03/2021 19:49:00,236,Quiz view,Quiz
15/03/2021 19:49:00,236,Quiz view,Quiz
15/03/2021 19:49:00,236,Quiz attempt,Quiz
15/03/2021 19:49:00,236,Course view,Quiz
15/03/2021 19:41:00,213,Course view,Resource
15/03/2021 19:35:00,210,Course view,Resource
15/03/2021 19:34:00,210,Course view,Resource
15/03/2021 19:34:00,210,Course view,Resource
15/03/2021 19:34:00,210,Course view,Resource
15/03/2021 19:34:00,210,Course view,Quiz
15/03/2021 19:34:00,210,Course view,Quiz
15/03/2021 19:34:00,210,Course view,Resource
15/03/2021 19:34:00,210,Course view,Resource
15/03/2021 19:34:00,210,Course view,Resource
15/03/2021 19:34:00,210,Course view,Resource
15/03/2021 19:34:00,210,Course view,Quiz
15/03/2021 19:31:00,210,Course view,Page
15/03/2021 19:31:00,93,Course view,Resource
15/03/2021 18:49:00,236,Course view,Resource
15/03/2021 17:57:00,16,Course view,Resource
15/03/2021 17:49:00,24,Course view,Resource
15/03/2021 17:44:00,24,Course view,Resource
15/03/2021 16:49:00,218,Course view,Resource
15/03/2021 16:34:00,86,Course view,Resource
13/03/2021 10:57:00,201,Course view,Resource
13/03/2021 10:02:00,56,Course view,Resource
06/03/2021 20:56:00,86,Course view,Resource
06/03/2021 20:56:00,86,Course view,Resource
06/03/2021 18:08:00,241,Course view,Resource
06/03/2021 18:07:00,241,Course view,Resource
06/03/2021 17:35:00,213,Course view,Assignment
06/03/2021 17:35:00,213,Upload file,Delivery file
16/03/2021 14:09:00,234,Course view,Resource
14/03/2021 20:00:00,210,Course view,Resource
14/03/2021 20:00:00,210,Course view,Resource
14/03/2021 20:00:00,210,Course view,Resource
14/03/2021 20:00:00,210,Course view,Resource
14/03/2021 17:07:00,19,Course view,Resource
14/03/2021 17:07:00,19,Course view,Resource
14/03/2021 16:55:00,19,Course view,Resource
14/03/2021 11:51:00,50,Course view,Resource
14/03/2021 11:51:00,50,Course view,Resource
14/03/2021 11:51:00,50,Quiz view,Quiz
14/03/2021 11:51:00,50,Quiz attempt,Quiz
14/03/2021 11:51:00,50,Course view,Quiz
14/03/2021 11:51:00,50,Course view,Quiz
14/03/2021 11:51:00,50,Quiz view,Quiz
14/03/2021 11:51:00,50,Quiz view,Quiz
14/03/2021 11:51:00,50,Quiz view,Quiz
14/03/2021 11:51:00,50,Quiz view,Quiz
14/03/2021 11:51:00,50,Quiz view,Quiz
14/03/2021 11:50:00,50,Quiz view,Quiz
14/03/2021 11:50:00,50,Quiz view,Quiz
14/03/2021 11:50:00,50,Quiz view,Quiz
14/03/2021 11:50:00,50,Quiz attempt,Quiz
14/03/2021 11:50:00,50,Course view,Quiz
14/03/2021 11:40:00,45,Course view,Page
14/03/2021 11:39:00,20,Course view,Resource
14/03/2021 11:39:00,20,Course view,Resource
14/03/2021 11:38:00,20,Course view,Resource
14/03/2021 11:38:00,20,Course view,Resource
14/03/2021 11:34:00,20,Course view,Resource
08/03/2021 13:22:00,16,Course view,Resource
08/03/2021 11:05:00,24,Course view,Resource
08/03/2021 10:49:00,236,Course view,Resource
08/03/2021 10:49:00,236,Course view,Resource
08/03/2021 10:45:00,70,Course view,Resource
08/03/2021 10:37:00,34,Course view,Resource
08/03/2021 10:29:00,234,Course view,Resource
08/03/2021 09:43:00,70,Course view,Resource
08/03/2021 09:21:00,34,Course view,Resource
08/03/2021 09:21:00,34,Course view,Resource
08/03/2021 08:47:00,70,Course view,Resource
08/03/2021 08:47:00,70,Course view,Resource
08/03/2021 08:37:00,216,Course view,Resource
08/03/2021 08:18:00,184,Course view,Assignment
08/03/2021 08:18:00,184,Course view,Resource
07/03/2021 23:28:00,228,Quiz view summary,Quiz
07/03/2021 23:28:00,228,Quiz close attempt,Quiz
07/03/2021 23:28:00,228,Quiz review,Quiz
07/03/2021 23:28:00,228,Quiz view,Quiz
07/03/2021 23:27:00,228,Quiz view,Quiz
07/03/2021 23:26:00,228,Quiz view,Quiz
07/03/2021 23:26:00,228,Quiz view,Quiz
07/03/2021 23:26:00,228,Quiz view,Quiz
07/03/2021 23:26:00,228,Quiz view,Quiz
07/03/2021 23:26:00,228,Quiz view,Quiz
07/03/2021 23:25:00,228,Quiz view,Quiz
07/03/2021 23:25:00,228,Quiz view,Quiz
07/03/2021 23:25:00,228,Quiz view summary,Quiz
07/03/2021 23:25:00,228,Course view,Quiz
07/03/2021 23:24:00,228,Quiz view,Quiz
07/03/2021 23:24:00,228,Quiz view,Quiz
07/03/2021 23:23:00,228,Quiz view,Quiz
07/03/2021 23:23:00,228,Quiz view,Quiz
07/03/2021 23:23:00,228,Quiz view,Quiz
07/03/2021 23:23:00,228,Quiz attempt,Quiz
07/03/2021 23:23:00,228,Course view,Quiz
07/03/2021 23:23:00,228,Quiz view summary,Quiz
07/03/2021 23:23:00,228,Quiz close attempt,Quiz
07/03/2021 23:22:00,228,Quiz review,Quiz
07/03/2021 23:22:00,228,Quiz view,Quiz
07/03/2021 23:21:00,228,Quiz view,Quiz
07/03/2021 23:21:00,228,Quiz view,Quiz
07/03/2021 23:20:00,228,Quiz view,Quiz
07/03/2021 23:19:00,228,Quiz view,Quiz
07/03/2021 23:18:00,228,Quiz view,Quiz
07/03/2021 23:18:00,228,Quiz view,Quiz
07/03/2021 23:18:00,228,Quiz view,Quiz
05/03/2021 09:10:00,149,Course view,Quiz
05/03/2021 09:09:00,149,Course view,Resource
05/03/2021 09:09:00,149,Course view,Resource
05/03/2021 09:09:00,149,Course view,Resource
04/03/2021 20:17:00,42,Quiz review,Quiz
04/03/2021 20:17:00,42,Quiz view,Quiz
04/03/2021 20:16:00,42,Quiz view,Quiz
04/03/2021 20:16:00,42,Quiz view,Quiz
04/03/2021 20:13:00,42,Quiz view,Quiz
04/03/2021 20:12:00,42,Quiz view,Quiz
04/03/2021 20:11:00,42,Quiz view,Quiz
04/03/2021 20:11:00,42,Quiz view,Quiz
04/03/2021 20:07:00,42,Quiz view,Quiz
04/03/2021 19:59:00,42,Quiz view,Quiz
04/03/2021 19:52:00,42,Quiz view,Quiz
14/03/2021 11:04:00,126,Forum view discussion,Forum
14/03/2021 09:36:00,186,Course view,Resource
13/03/2021 18:08:00,223,Course view,Resource
13/03/2021 18:08:00,223,Course view,Forum
13/03/2021 18:08:00,223,Course view,Forum
13/03/2021 17:59:00,19,Course view,Resource
13/03/2021 16:59:00,70,Course view,Resource
13/03/2021 16:58:00,70,Course view,Resource
13/03/2021 16:58:00,70,Course view,Page
13/03/2021 16:45:00,70,Course view,Resource
13/03/2021 16:04:00,70,Course view,Resource
09/03/2021 15:14:00,199,Course view,Resource
09/03/2021 15:06:00,70,Course view,Resource
09/03/2021 15:06:00,70,Course view,Resource
09/03/2021 15:06:00,70,Course view,Resource
09/03/2021 15:01:00,70,Course view,Forum
09/03/2021 15:01:00,70,Course view,Forum
09/03/2021 14:46:00,70,Course view,Resource
09/03/2021 14:34:00,64,Course view,Resource
09/03/2021 14:34:00,64,Course view,Resource
09/03/2021 14:34:00,64,Course view,Resource
09/03/2021 14:19:00,42,Course view,Assignment
09/03/2021 14:19:00,42,Upload file,Delivery file
09/03/2021 14:19:00,42,Course view,Assignment
09/03/2021 14:18:00,42,Course view,Assignment
09/03/2021 14:07:00,234,Course view,Resource
09/03/2021 14:04:00,42,Course view,Resource
09/03/2021 14:04:00,42,Course view,Assignment
09/03/2021 12:21:00,236,Course view,Resource
09/03/2021 12:21:00,236,Course view,Resource
09/03/2021 12:19:00,144,Course view,Resource
09/03/2021 12:10:00,236,Course view,Resource
09/03/2021 11:36:00,70,Course view,Resource
09/03/2021 11:16:00,103,Course view,Resource
09/03/2021 11:14:00,70,Course view,Resource
09/03/2021 11:01:00,19,Course view,Resource
09/03/2021 10:53:00,19,Quiz view,Quiz
09/03/2021 10:52:00,19,Quiz view,Quiz
09/03/2021 10:51:00,19,Quiz view,Quiz
09/03/2021 10:44:00,19,Quiz view,Quiz
09/03/2021 10:19:00,19,Quiz view,Quiz
09/03/2021 10:19:00,19,Quiz view,Quiz
09/03/2021 10:05:00,19,Course view,Assignment
09/03/2021 10:05:00,19,Quiz view,Quiz
09/03/2021 10:05:00,19,Quiz attempt,Quiz
09/03/2021 10:05:00,19,Course view,Quiz
09/03/2021 06:10:00,103,Course view,Resource
09/03/2021 06:10:00,103,Course view,Resource
08/03/2021 23:08:00,184,Course view,Assignment
08/03/2021 23:07:00,184,Upload file,Delivery file
08/03/2021 23:07:00,184,Course view,Assignment
08/03/2021 23:07:00,184,Course view,Assignment
08/03/2021 23:07:00,184,Course view,Assignment
08/03/2021 20:36:00,184,Course view,Resource
08/03/2021 18:40:00,45,Course view,Assignment
08/03/2021 18:39:00,45,Course view,Resource
04/03/2021 09:31:00,45,Quiz view,Quiz
04/03/2021 09:30:00,1,Quiz view,Quiz
04/03/2021 09:30:00,45,Quiz view,Quiz
04/03/2021 09:29:00,45,Quiz view,Quiz
18/03/2021 17:12:00,35,Course view,Resource
12/03/2021 11:25:00,144,Course view,Resource
12/03/2021 11:25:00,144,Course view,Resource
12/03/2021 11:24:00,144,Course view,Resource
12/03/2021 11:24:00,144,Course view,Resource
12/03/2021 11:05:00,19,Course view,Resource
12/03/2021 11:02:00,19,Course view,Quiz
12/03/2021 11:01:00,19,Course view,Resource
12/03/2021 11:01:00,19,Quiz view summary,Quiz
12/03/2021 11:01:00,19,Quiz close attempt,Quiz
12/03/2021 11:01:00,19,Quiz review,Quiz
12/03/2021 11:00:00,19,Quiz view,Quiz
12/03/2021 10:17:00,19,Quiz view,Quiz
12/03/2021 10:16:00,19,Quiz view,Quiz
12/03/2021 10:16:00,19,Quiz view,Quiz
12/03/2021 10:10:00,19,Quiz view,Quiz
12/03/2021 10:04:00,19,Quiz view,Quiz
12/03/2021 10:04:00,19,Quiz view,Quiz
12/03/2021 10:04:00,19,Quiz view,Quiz
12/03/2021 10:04:00,19,Quiz view,Quiz
12/03/2021 10:04:00,199,Course view,Resource
12/03/2021 10:03:00,19,Quiz view,Quiz
12/03/2021 10:03:00,19,Course view,Quiz
12/03/2021 10:00:00,199,Course view,Resource
12/03/2021 10:00:00,199,Course view,Quiz
11/03/2021 17:38:00,234,Quiz view summary,Quiz
11/03/2021 17:38:00,234,Quiz close attempt,Quiz
11/03/2021 17:38:00,234,Quiz review,Quiz
11/03/2021 17:37:00,234,Quiz view,Quiz
11/03/2021 17:37:00,234,Quiz view,Quiz
11/03/2021 17:37:00,234,Quiz view,Quiz
11/03/2021 17:37:00,234,Quiz view,Quiz
11/03/2021 17:37:00,234,Quiz view,Quiz
11/03/2021 17:37:00,234,Quiz view,Quiz
11/03/2021 17:37:00,234,Quiz view,Quiz
11/03/2021 17:36:00,234,Quiz view,Quiz
11/03/2021 17:35:00,234,Quiz view,Quiz
11/03/2021 17:35:00,234,Quiz view,Quiz
11/03/2021 17:35:00,234,Quiz view,Quiz
11/03/2021 17:35:00,234,Quiz view,Quiz
11/03/2021 17:35:00,234,Quiz view,Quiz
11/03/2021 17:35:00,234,Quiz view,Quiz
11/03/2021 17:35:00,234,Quiz view,Quiz
11/03/2021 17:35:00,234,Quiz view,Quiz
11/03/2021 17:35:00,234,Quiz view,Quiz
11/03/2021 17:35:00,234,Quiz view,Quiz
11/03/2021 17:35:00,234,Quiz view,Quiz
11/03/2021 17:34:00,234,Quiz view,Quiz
11/03/2021 17:34:00,234,Quiz view,Quiz
11/03/2021 17:34:00,234,Quiz view,Quiz
11/03/2021 17:34:00,234,Quiz view,Quiz
11/03/2021 17:33:00,234,Quiz view,Quiz
11/03/2021 17:33:00,234,Quiz view,Quiz
11/03/2021 17:31:00,234,Quiz view,Quiz
11/03/2021 17:31:00,234,Quiz view,Quiz
11/03/2021 17:31:00,234,Quiz view,Quiz
11/03/2021 17:30:00,234,Quiz view,Quiz
11/03/2021 17:29:00,234,Quiz view,Quiz
11/03/2021 17:29:00,234,Quiz attempt,Quiz
11/03/2021 17:29:00,234,Course view,Quiz
11/03/2021 17:29:00,234,Course view,Quiz
11/03/2021 17:29:00,234,Quiz view summary,Quiz
11/03/2021 17:29:00,234,Quiz close attempt,Quiz
11/03/2021 17:29:00,234,Quiz review,Quiz
11/03/2021 17:28:00,234,Quiz view,Quiz
11/03/2021 17:28:00,234,Quiz view,Quiz
11/03/2021 17:28:00,234,Quiz view,Quiz
11/03/2021 17:28:00,234,Quiz view,Quiz
11/03/2021 17:27:00,234,Quiz view,Quiz
11/03/2021 17:27:00,234,Quiz view,Quiz
11/03/2021 17:26:00,234,Quiz view,Quiz
11/03/2021 17:26:00,234,Quiz view,Quiz
11/03/2021 17:25:00,234,Quiz view,Quiz
11/03/2021 17:25:00,234,Quiz view,Quiz
11/03/2021 17:25:00,234,Quiz view,Quiz
11/03/2021 17:25:00,234,Quiz attempt,Quiz
11/03/2021 17:25:00,234,Course view,Quiz
11/03/2021 17:24:00,234,Course view,Resource
11/03/2021 17:24:00,234,Course view,Quiz
11/03/2021 17:24:00,234,Quiz view summary,Quiz
11/03/2021 17:24:00,234,Quiz close attempt,Quiz
11/03/2021 17:24:00,234,Quiz review,Quiz
11/03/2021 17:24:00,234,Quiz view,Quiz
11/03/2021 17:23:00,234,Quiz view,Quiz
11/03/2021 17:23:00,234,Quiz view,Quiz
11/03/2021 17:22:00,234,Quiz view,Quiz
11/03/2021 17:22:00,234,Quiz view,Quiz
11/03/2021 17:21:00,234,Quiz view,Quiz
11/03/2021 17:21:00,234,Quiz view,Quiz
11/03/2021 17:21:00,234,Quiz view,Quiz
11/03/2021 17:21:00,234,Quiz view,Quiz
11/03/2021 17:21:00,234,Quiz view,Quiz
11/03/2021 17:21:00,234,Quiz view,Quiz
11/03/2021 17:21:00,234,Quiz view,Quiz
11/03/2021 17:21:00,234,Quiz view,Quiz
11/03/2021 17:20:00,234,Quiz view,Quiz
11/03/2021 17:19:00,234,Quiz view,Quiz
11/03/2021 17:19:00,234,Quiz view,Quiz
11/03/2021 17:19:00,234,Quiz view,Quiz
11/03/2021 17:17:00,234,Quiz view,Quiz
